1	0	4415
2	0	5389
3	0	5389
4	0	5389
5	0	5389
6	0	5389
7	0	5389
8	0	5389
9	0	5389
10	0	5389
11	0	5389
12	0	5389
13	0	5389
14	0	5389
15	0	5389
16	0	5389
17	0	5389
18	0	5389
19	0	5389
20	0	5389
21	0	5389
22	0	5389
23	0	5389
24	0	5389
25	0	5389
26	0	5389
27	0	5389
28	0	5389
29	0	5389
30	0	5389
31	0	5389
32	0	5389
33	0	5389
34	0	5389
35	0	5389
36	0	5389
37	0	5389
38	0	5389
39	0	5389
40	0	5389
41	0	5389
42	0	5389
43	0	5389
44	0	5389
45	0	5389
46	0	5389
47	0	5389
48	0	5389
49	0	5389
50	0	5389
51	0	5389
52	0	5389
53	0	5389
54	0	5389
55	0	5389
56	0	5389
57	0	5389
58	0	5389
59	0	5389
60	0	5389
61	0	5389
62	0	5389
63	0	5389
64	0	5389
65	0	5389
66	0	5389
67	0	5389
68	0	5389
69	0	5389
70	0	5389
71	0	5389
72	0	5389
73	0	5389
74	0	5389
75	0	5389
76	0	5389
77	0	5389
78	0	5389
79	0	5389
80	0	5389
81	0	5389
82	0	5389
83	0	5389
84	0	5389
85	0	5389
86	0	5389
87	0	5389
88	0	5389
89	0	5389
90	0	5389
91	0	5389
92	0	5389
93	0	5389
94	0	5389
95	0	5389
96	0	5389
97	0	5389
98	0	5389
99	0	5389
100	0	5389
