1	12.1097	5650
2	15.3844	7241
3	13.4741	6202
4	11.6661	5276
5	11.6661	5276
6	11.6661	5276
7	11.6661	5276
8	11.6661	5276
9	11.6661	5276
10	11.6661	5276
11	11.6661	5276
12	11.6661	5276
13	11.6661	5276
14	11.6661	5276
15	11.6661	5276
16	11.6661	5276
17	11.6661	5276
18	11.6661	5276
19	11.6661	5276
20	11.6661	5276
21	11.6661	5276
22	11.6661	5276
23	11.6661	5276
24	11.6661	5276
25	11.6661	5276
26	11.6661	5276
27	11.6661	5276
28	11.6661	5276
29	11.6661	5276
30	11.6661	5276
31	11.6661	5276
32	11.6661	5276
33	11.6661	5276
34	11.6661	5276
35	11.6661	5276
36	11.6661	5276
37	11.6661	5276
38	11.6661	5276
39	11.6661	5276
40	11.6661	5276
41	11.6661	5276
42	11.6661	5276
43	11.6661	5276
44	11.6661	5276
45	11.6661	5276
46	11.6661	5276
47	11.6661	5276
48	11.6661	5276
49	11.6661	5276
50	11.6661	5276
51	11.6661	5276
52	11.6661	5276
53	11.6661	5276
54	11.6661	5276
55	11.6661	5276
56	11.6661	5276
57	11.6661	5276
58	11.6661	5276
59	11.6661	5276
60	11.6661	5276
61	11.6661	5276
62	11.6661	5276
63	11.6661	5276
64	11.6661	5276
65	11.6661	5276
66	11.6661	5276
67	11.6661	5276
68	11.6661	5276
69	11.6661	5276
70	11.6661	5276
71	11.6661	5276
72	11.6661	5276
73	11.6661	5276
74	11.6661	5276
75	11.6661	5276
76	11.6661	5276
77	11.6661	5276
78	11.6661	5276
79	11.6661	5276
80	11.6661	5276
81	11.6661	5276
82	11.6661	5276
83	11.6661	5276
84	11.6661	5276
85	11.6661	5276
86	11.6661	5276
87	11.6661	5276
88	11.6661	5276
89	11.6661	5276
90	11.6661	5276
91	11.6661	5276
92	11.6661	5276
93	11.6661	5276
94	11.6661	5276
95	11.6661	5276
96	11.6661	5276
97	11.6661	5276
98	11.6661	5276
99	11.6661	5276
100	11.6661	5276
