1	0	10639
2	0	16735
3	0	9375
4	0	12690
5	0	12144
6	0	13668
7	0	9812
8	0	11199
9	0	11626
10	0	11103
11	0	12922
12	0	15604
13	0	9980
14	0	7979
15	0	7563
16	0	9766
17	0	11267
18	0	17439
19	0	8280
20	0	13496
21	0	21395
22	0	8277
23	0	10607
24	0	10893
25	0	9181
26	0	7070
27	0	9273
28	0	18432
29	0	13273
30	0	12648
31	0	10699
32	0	10349
33	0	23909
34	0	12566
35	0	10475
36	0	11571
37	0	10913
38	0	10659
39	0	10011
40	0	12703
41	0	13445
42	0	9067
43	0	8700
44	0	22316
45	0	11872
46	0	14121
47	0	7816
48	0	12779
49	0	10440
50	0	17074
51	0	10496
52	0	7561
53	0	23228
54	0	12366
55	0	8413
56	0	9788
57	0	10011
58	0	21991
59	0	8394
60	0	10084
61	0	10745
62	0	8083
63	0	12228
64	0	9070
65	0	32274
66	0	9450
67	0	15103
68	0	12752
69	0	9843
70	0	10309
71	0	9002
72	0	9011
73	0	15367
74	0	10605
75	0	9097
76	0	17998
77	0	8163
78	0	18516
79	0	12786
80	0	23716
81	0	9737
82	0	11380
83	0	9284
84	0	12161
85	0	10007
86	0	7589
87	0	10351
88	0	9012
89	0	28364
90	0	9739
91	0	9495
92	0	8643
93	0	8380
94	0	9472
95	0	27660
96	0	11784
97	0	10114
98	0	35750
99	0	24618
100	0	10439
