1	8.58123	5668
2	11.0305	7715
3	9.41856	6326
4	9.80445	6587
5	10.8545	7496
6	9.06701	6140
7	9.77526	6390
8	9.25418	6341
9	14.2919	9878
10	10.6918	7230
11	10.5984	6779
12	10.3894	7173
13	9.00328	6057
14	9.02031	6046
15	10.5049	6829
16	9.28994	6123
17	11.3076	7765
18	9.12587	6062
19	8.65624	5498
20	9.43137	5973
21	11.9139	7799
22	12.874	9011
23	9.93417	6505
24	11.3166	7808
25	10.8121	6981
26	8.783	5794
27	10.632	7064
28	9.68253	6315
29	9.96755	7031
30	8.20398	5402
31	12.0303	8048
32	9.6613	6312
33	8.23943	5724
34	9.05096	6213
35	12.6666	8610
36	8.56833	5530
37	12.4305	8942
38	9.43507	6064
39	9.82404	6601
40	9.23969	6042
41	9.51152	6340
42	9.78792	6585
43	9.37028	5987
44	8.93507	5498
45	9.21131	5983
46	9.19546	6249
47	8.01338	5240
48	10.3533	7130
49	9.96721	6717
50	9.06117	5887
51	8.68482	5669
52	8.7416	5513
53	8.91863	5812
54	11.8812	7999
55	12.2442	8740
56	10.2467	7167
57	10.7036	7505
58	8.78316	5926
59	9.97069	6807
60	10.1151	7024
61	9.69369	6785
62	10.7209	7782
63	9.49702	6333
64	11.3695	7546
65	8.96553	6260
66	10.3002	6864
67	9.80308	6761
68	8.58051	5563
69	9.27584	6416
70	11.214	7580
71	9.74739	6335
72	11.5882	7734
73	9.2315	6108
74	10.1931	6775
75	9.78911	6192
76	8.17371	5190
77	8.09786	5148
78	11.2506	7688
79	9.45799	6293
80	11.8146	8294
81	10.1169	6545
82	10.8127	7286
83	10.3624	6826
84	9.80148	6622
85	11.3467	7678
86	8.21095	5266
87	8.98851	5698
88	11.0781	7647
89	9.25544	6189
90	10.8564	7778
91	11.8451	8012
92	8.55745	5427
93	8.65715	5323
94	8.58463	5641
95	11.6743	8177
96	10.5571	6759
97	8.34742	5436
98	11.6712	7564
99	13.7652	9248
100	10.9545	7492
